I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0,x_pist0
2451,32,1600,650,0.0025,0.0025,100000,1,0,1000000,5000000,0,0,0.9400001,0.07600001
I,j,type,r_1,r_2,x_1,x_2,,,,,,,,
295,12,0,1,1,1,1,,,,,,,,
295,13,0,1,1,1,1,,,,,,,,
295,14,0,1,1,1,1,,,,,,,,
295,15,0,1,1,1,1,,,,,,,,
295,16,0,1,1,1,1,,,,,,,,
295,17,0,1,1,1,1,,,,,,,,
295,18,0,1,1,1,1,,,,,,,,
295,19,0,1,1,1,1,,,,,,,,
295,20,0,1,1,1,1,,,,,,,,
295,21,0,1,1,1,1,,,,,,,,
295,22,0,1,1,1,1,,,,,,,,
295,23,0,1,1,1,1,,,,,,,,
295,24,0,1,1,1,1,,,,,,,,
295,25,0,1,1,1,1,,,,,,,,
295,26,0,1,1,1,1,,,,,,,,
295,27,0,1,1,1,1,,,,,,,,
295,28,0,1,1,1,1,,,,,,,,
295,29,13,1,1,1,1,,,,,,,,
295,30,18,1,1,1,1,,,,,,,,
295,31,18,1,1,1,1,,,,,,,,
296,0,18,1,1,1,1,,,,,,,,
296,1,18,1,1,1,1,,,,,,,,
296,2,14,1,1,1,1,,,,,,,,
296,3,0,1,1,1,1,,,,,,,,
296,4,0,1,1,1,1,,,,,,,,
296,5,0,1,1,1,1,,,,,,,,
296,6,0,1,1,1,1,,,,,,,,
296,7,0,1,1,1,1,,,,,,,,
296,8,0,1,1,1,1,,,,,,,,
296,9,0,1,1,1,1,,,,,,,,
296,10,0,1,1,1,1,,,,,,,,
296,11,0,1,1,1,1,,,,,,,,
296,12,0,1,1,1,1,,,,,,,,
296,13,0,1,1,1,1,,,,,,,,
296,14,0,1,1,1,1,,,,,,,,
296,15,0,1,1,1,1,,,,,,,,
296,16,0,1,1,1,1,,,,,,,,
296,17,0,1,1,1,1,,,,,,,,
296,18,0,1,1,1,1,,,,,,,,
296,19,0,1,1,1,1,,,,,,,,
296,20,0,1,1,1,1,,,,,,,,
296,21,0,1,1,1,1,,,,,,,,
296,22,0,1,1,1,1,,,,,,,,
296,23,0,1,1,1,1,,,,,,,,
296,24,0,1,1,1,1,,,,,,,,
296,25,0,1,1,1,1,,,,,,,,
296,26,0,1,1,1,1,,,,,,,,
296,27,0,1,1,1,1,,,,,,,,
296,28,0,1,1,1,1,,,,,,,,
296,29,13,1,1,1,1,,,,,,,,
296,30,18,1,1,1,1,,,,,,,,
296,31,18,1,1,1,1,,,,,,,,
297,0,18,1,1,1,1,,,,,,,,
297,1,18,1,1,1,1,,,,,,,,
297,2,14,1,1,1,1,,,,,,,,
297,3,0,1,1,1,1,,,,,,,,
297,4,0,1,1,1,1,,,,,,,,
297,5,0,1,1,1,1,,,,,,,,
297,6,0,1,1,1,1,,,,,,,,
297,7,0,1,1,1,1,,,,,,,,
297,8,0,1,1,1,1,,,,,,,,
297,9,0,1,1,1,1,,,,,,,,
297,10,0,1,1,1,1,,,,,,,,
297,11,0,1,1,1,1,,,,,,,,
297,12,0,1,1,1,1,,,,,,,,
297,13,0,1,1,1,1,,,,,,,,
297,14,0,1,1,1,1,,,,,,,,
297,15,0,1,1,1,1,,,,,,,,
297,16,0,1,1,1,1,,,,,,,,
297,17,0,1,1,1,1,,,,,,,,
297,18,0,1,1,1,1,,,,,,,,
297,19,0,1,1,1,1,,,,,,,,
297,20,0,1,1,1,1,,,,,,,,
297,21,0,1,1,1,1,,,,,,,,
297,22,0,1,1,1,1,,,,,,,,
297,23,0,1,1,1,1,,,,,,,,
297,24,0,1,1,1,1,,,,,,,,
297,25,0,1,1,1,1,,,,,,,,
297,26,0,1,1,1,1,,,,,,,,
297,27,0,1,1,1,1,,,,,,,,
297,28,0,1,1,1,1,,,,,,,,
297,29,13,1,1,1,1,,,,,,,,
297,30,18,1,1,1,1,,,,,,,,
297,31,18,1,1,1,1,,,,,,,,
298,0,18,1,1,1,1,,,,,,,,
298,1,18,1,1,1,1,,,,,,,,
298,2,14,1,1,1,1,,,,,,,,
298,3,0,1,1,1,1,,,,,,,,
298,4,0,1,1,1,1,,,,,,,,
298,5,0,1,1,1,1,,,,,,,,
298,6,0,1,1,1,1,,,,,,,,
298,7,0,1,1,1,1,,,,,,,,
298,8,0,1,1,1,1,,,,,,,,
298,9,0,1,1,1,1,,,,,,,,
298,10,0,1,1,1,1,,,,,,,,
298,11,0,1,1,1,1,,,,,,,,
298,12,0,1,1,1,1,,,,,,,,
298,13,0,1,1,1,1,,,,,,,,
298,14,0,1,1,1,1,,,,,,,,
298,15,0,1,1,1,1,,,,,,,,
298,16,0,1,1,1,1,,,,,,,,
298,17,0,1,1,1,1,,,,,,,,
298,18,0,1,1,1,1,,,,,,,,
298,19,0,1,1,1,1,,,,,,,,
298,20,0,1,1,1,1,,,,,,,,
298,21,0,1,1,1,1,,,,,,,,
298,22,0,1,1,1,1,,,,,,,,
298,23,0,1,1,1,1,,,,,,,,
298,24,0,1,1,1,1,,,,,,,,
298,25,0,1,1,1,1,,,,,,,,
298,26,0,1,1,1,1,,,,,,,,
298,27,0,1,1,1,1,,,,,,,,
298,28,0,1,1,1,1,,,,,,,,
298,29,13,1,1,1,1,,,,,,,,
298,30,18,1,1,1,1,,,,,,,,
298,31,18,1,1,1,1,,,,,,,,
299,0,18,1,1,1,1,,,,,,,,
299,1,18,1,1,1,1,,,,,,,,
299,2,14,1,1,1,1,,,,,,,,
299,3,0,1,1,1,1,,,,,,,,
299,4,0,1,1,1,1,,,,,,,,
299,5,0,1,1,1,1,,,,,,,,
299,6,0,1,1,1,1,,,,,,,,
299,7,0,1,1,1,1,,,,,,,,
299,8,0,1,1,1,1,,,,,,,,
299,9,0,1,1,1,1,,,,,,,,
299,10,0,1,1,1,1,,,,,,,,
299,11,0,1,1,1,1,,,,,,,,
299,12,0,1,1,1,1,,,,,,,,
299,13,0,1,1,1,1,,,,,,,,
299,14,0,1,1,1,1,,,,,,,,
299,15,0,1,1,1,1,,,,,,,,
299,16,0,1,1,1,1,,,,,,,,
299,17,0,1,1,1,1,,,,,,,,
299,18,0,1,1,1,1,,,,,,,,
299,19,0,1,1,1,1,,,,,,,,
299,20,0,1,1,1,1,,,,,,,,
299,21,0,1,1,1,1,,,,,,,,
299,22,0,1,1,1,1,,,,,,,,
299,23,0,1,1,1,1,,,,,,,,
299,24,0,1,1,1,1,,,,,,,,
299,25,0,1,1,1,1,,,,,,,,
299,26,0,1,1,1,1,,,,,,,,
299,27,0,1,1,1,1,,,,,,,,
299,28,0,1,1,1,1,,,,,,,,
299,29,13,1,1,1,1,,,,,,,,
299,30,18,1,1,1,1,,,,,,,,
299,31,18,1,1,1,1,,,,,,,,
300,0,18,1,1,1,1,,,,,,,,
300,1,18,1,1,1,1,,,,,,,,
300,2,14,1,1,1,1,,,,,,,,
300,3,0,1,1,1,1,,,,,,,,
300,4,0,1,1,1,1,,,,,,,,
300,5,0,1,1,1,1,,,,,,,,
300,6,0,1,1,1,1,,,,,,,,
300,7,0,1,1,1,1,,,,,,,,
300,8,0,1,1,1,1,,,,,,,,
300,9,0,1,1,1,1,,,,,,,,
300,10,0,1,1,1,1,,,,,,,,
300,11,0,1,1,1,1,,,,,,,,
300,12,0,1,1,1,1,,,,,,,,
300,13,0,1,1,1,1,,,,,,,,
300,14,0,1,1,1,1,,,,,,,,
300,15,0,1,1,1,1,,,,,,,,
300,16,0,1,1,1,1,,,,,,,,
300,17,0,1,1,1,1,,,,,,,,
300,18,0,1,1,1,1,,,,,,,,
300,19,0,1,1,1,1,,,,,,,,
300,20,0,1,1,1,1,,,,,,,,
300,21,0,1,1,1,1,,,,,,,,
300,22,0,1,1,1,1,,,,,,,,
300,23,0,1,1,1,1,,,,,,,,
300,24,0,1,1,1,1,,,,,,,,
300,25,0,1,1,1,1,,,,,,,,
300,26,0,1,1,1,1,,,,,,,,
300,27,0,1,1,1,1,,,,,,,,
300,28,0,1,1,1,1,,,,,,,,
300,29,13,1,1,1,1,,,,,,,,
300,30,18,1,1,1,1,,,,,,,,
300,31,18,1,1,1,1,,,,,,,,
301,0,18,1,1,1,1,,,,,,,,
301,1,18,1,1,1,1,,,,,,,,
301,2,14,1,1,1,1,,,,,,,,
301,3,0,1,1,1,1,,,,,,,,
301,4,0,1,1,1,1,,,,,,,,
301,5,0,1,1,1,1,,,,,,,,
301,6,0,1,1,1,1,,,,,,,,
301,7,0,1,1,1,1,,,,,,,,
301,8,0,1,1,1,1,,,,,,,,
301,9,0,1,1,1,1,,,,,,,,
301,10,0,1,1,1,1,,,,,,,,
301,11,0,1,1,1,1,,,,,,,,
301,12,0,1,1,1,1,,,,,,,,
301,13,0,1,1,1,1,,,,,,,,
301,14,0,1,1,1,1,,,,,,,,
301,15,0,1,1,1,1,,,,,,,,
301,16,0,1,1,1,1,,,,,,,,
301,17,0,1,1,1,1,,,,,,,,
301,18,0,1,1,1,1,,,,,,,,
301,19,0,1,1,1,1,,,,,,,,
301,20,0,1,1,1,1,,,,,,,,
301,21,0,1,1,1,1,,,,,,,,
301,22,0,1,1,1,1,,,,,,,,
301,23,0,1,1,1,1,,,,,,,,
301,24,0,1,1,1,1,,,,,,,,
301,25,0,1,1,1,1,,,,,,,,
301,26,0,1,1,1,1,,,,,,,,
301,27,0,1,1,1,1,,,,,,,,
301,28,0,1,1,1,1,,,,,,,,
301,29,13,1,1,1,1,,,,,,,,
301,30,18,1,1,1,1,,,,,,,,
301,31,18,1,1,1,1,,,,,,,,
302,0,18,1,1,1,1,,,,,,,,
302,1,18,1,1,1,1,,,,,,,,
302,2,14,1,1,1,1,,,,,,,,
302,3,0,1,1,1,1,,,,,,,,
302,4,0,1,1,1,1,,,,,,,,
302,5,0,1,1,1,1,,,,,,,,
302,6,0,1,1,1,1,,,,,,,,
302,7,0,1,1,1,1,,,,,,,,
302,8,0,1,1,1,1,,,,,,,,
302,9,0,1,1,1,1,,,,,,,,
302,10,0,1,1,1,1,,,,,,,,
302,11,0,1,1,1,1,,,,,,,,
302,12,0,1,1,1,1,,,,,,,,
302,13,0,1,1,1,1,,,,,,,,
302,14,0,1,1,1,1,,,,,,,,
302,15,0,1,1,1,1,,,,,,,,
302,16,0,1,1,1,1,,,,,,,,
302,17,0,1,1,1,1,,,,,,,,
302,18,0,1,1,1,1,,,,,,,,
302,19,0,1,1,1,1,,,,,,,,
302,20,0,1,1,1,1,,,,,,,,
302,21,0,1,1,1,1,,,,,,,,
302,22,0,1,1,1,1,,,,,,,,
302,23,0,1,1,1,1,,,,,,,,
302,24,0,1,1,1,1,,,,,,,,
302,25,0,1,1,1,1,,,,,,,,
302,26,0,1,1,1,1,,,,,,,,
302,27,0,1,1,1,1,,,,,,,,
302,28,0,1,1,1,1,,,,,,,,
302,29,13,1,1,1,1,,,,,,,,
302,30,18,1,1,1,1,,,,,,,,
302,31,18,1,1,1,1,,,,,,,,
303,0,18,1,1,1,1,,,,,,,,
303,1,18,1,1,1,1,,,,,,,,
303,2,14,1,1,1,1,,,,,,,,
303,3,0,1,1,1,1,,,,,,,,
303,4,0,1,1,1,1,,,,,,,,
303,5,0,1,1,1,1,,,,,,,,
303,6,0,1,1,1,1,,,,,,,,
303,7,0,1,1,1,1,,,,,,,,
303,8,0,1,1,1,1,,,,,,,,
303,9,0,1,1,1,1,,,,,,,,
303,10,0,1,1,1,1,,,,,,,,
303,11,0,1,1,1,1,,,,,,,,
303,12,0,1,1,1,1,,,,,,,,
303,13,0,1,1,1,1,,,,,,,,
303,14,0,1,1,1,1,,,,,,,,
303,15,0,1,1,1,1,,,,,,,,
303,16,0,1,1,1,1,,,,,,,,
303,17,0,1,1,1,1,,,,,,,,
303,18,0,1,1,1,1,,,,,,,,
303,19,0,1,1,1,1,,,,,,,,
303,20,0,1,1,1,1,,,,,,,,
303,21,0,1,1,1,1,,,,,,,,
303,22,0,1,1,1,1,,,,,,,,
303,23,0,1,1,1,1,,,,,,,,
303,24,0,1,1,1,1,,,,,,,,
303,25,0,1,1,1,1,,,,,,,,
303,26,0,1,1,1,1,,,,,,,,
303,27,0,1,1,1,1,,,,,,,,
303,28,0,1,1,1,1,,,,,,,,
303,29,13,1,1,1,1,,,,,,,,
303,30,18,1,1,1,1,,,,,,,,
303,31,18,1,1,1,1,,,,,,,,
304,0,18,1,1,1,1,,,,,,,,
304,1,18,1,1,1,1,,,,,,,,
304,2,14,1,1,1,1,,,,,,,,
304,3,0,1,1,1,1,,,,,,,,
304,4,0,1,1,1,1,,,,,,,,
304,5,0,1,1,1,1,,,,,,,,
304,6,0,1,1,1,1,,,,,,,,
304,7,0,1,1,1,1,,,,,,,,
304,8,0,1,1,1,1,,,,,,,,
304,9,0,1,1,1,1,,,,,,,,
304,10,0,1,1,1,1,,,,,,,,
304,11,0,1,1,1,1,,,,,,,,
304,12,0,1,1,1,1,,,,,,,,
304,13,0,1,1,1,1,,,,,,,,
304,14,0,1,1,1,1,,,,,,,,
304,15,0,1,1,1,1,,,,,,,,
304,16,0,1,1,1,1,,,,,,,,
304,17,0,1,1,1,1,,,,,,,,
304,18,0,1,1,1,1,,,,,,,,
304,19,0,1,1,1,1,,,,,,,,
304,20,0,1,1,1,1,,,,,,,,
304,21,0,1,1,1,1,,,,,,,,
304,22,0,1,1,1,1,,,,,,,,
304,23,0,1,1,1,1,,,,,,,,
304,24,0,1,1,1,1,,,,,,,,
304,25,0,1,1,1,1,,,,,,,,
304,26,0,1,1,1,1,,,,,,,,
304,27,0,1,1,1,1,,,,,,,,
304,28,0,1,1,1,1,,,,,,,,
304,29,13,1,1,1,1,,,,,,,,
304,30,18,1,1,1,1,,,,,,,,
304,31,18,1,1,1,1,,,,,,,,
305,0,18,1,1,1,1,,,,,,,,
305,1,18,1,1,1,1,,,,,,,,
305,2,14,1,1,1,1,,,,,,,,
305,3,0,1,1,1,1,,,,,,,,
305,4,0,1,1,1,1,,,,,,,,
305,5,0,1,1,1,1,,,,,,,,
305,6,0,1,1,1,1,,,,,,,,
305,7,0,1,1,1,1,,,,,,,,
305,8,0,1,1,1,1,,,,,,,,
305,9,0,1,1,1,1,,,,,,,,
305,10,0,1,1,1,1,,,,,,,,
305,11,0,1,1,1,1,,,,,,,,
305,12,0,1,1,1,1,,,,,,,,
305,13,0,1,1,1,1,,,,,,,,
305,14,0,1,1,1,1,,,,,,,,
305,15,0,1,1,1,1,,,,,,,,
305,16,0,1,1,1,1,,,,,,,,
305,17,0,1,1,1,1,,,,,,,,
305,18,0,1,1,1,1,,,,,,,,
305,19,0,1,1,1,1,,,,,,,,
305,20,0,1,1,1,1,,,,,,,,
305,21,0,1,1,1,1,,,,,,,,
305,22,0,1,1,1,1,,,,,,,,
305,23,0,1,1,1,1,,,,,,,,
305,24,0,1,1,1,1,,,,,,,,
305,25,0,1,1,1,1,,,,,,,,
305,26,0,1,1,1,1,,,,,,,,
305,27,0,1,1,1,1,,,,,,,,
305,28,0,1,1,1,1,,,,,,,,
305,29,13,1,1,1,1,,,,,,,,
305,30,18,1,1,1,1,,,,,,,,
305,31,18,1,1,1,1,,,,,,,,
306,0,18,1,1,1,1,,,,,,,,
306,1,18,1,1,1,1,,,,,,,,
306,2,14,1,1,1,1,,,,,,,,
306,3,0,1,1,1,1,,,,,,,,
306,4,0,1,1,1,1,,,,,,,,
306,5,0,1,1,1,1,,,,,,,,
306,6,0,1,1,1,1,,,,,,,,
306,7,0,1,1,1,1,,,,,,,,
306,8,0,1,1,1,1,,,,,,,,
306,9,0,1,1,1,1,,,,,,,,
306,10,0,1,1,1,1,,,,,,,,
306,11,0,1,1,1,1,,,,,,,,
306,12,0,1,1,1,1,,,,,,,,
306,13,0,1,1,1,1,,,,,,,,
306,14,0,1,1,1,1,,,,,,,,
306,15,0,1,1,1,1,,,,,,,,
306,16,0,1,1,1,1,,,,,,,,
306,17,0,1,1,1,1,,,,,,,,
306,18,0,1,1,1,1,,,,,,,,
306,19,0,1,1,1,1,,,,,,,,
306,20,0,1,1,1,1,,,,,,,,
306,21,0,1,1,1,1,,,,,,,,
306,22,0,1,1,1,1,,,,,,,,
306,23,0,1,1,1,1,,,,,,,,
306,24,0,1,1,1,1,,,,,,,,
306,25,0,1,1,1,1,,,,,,,,
306,26,0,1,1,1,1,,,,,,,,
306,27,0,1,1,1,1,,,,,,,,
306,28,0,1,1,1,1,,,,,,,,
306,29,13,1,1,1,1,,,,,,,,
306,30,18,1,1,1,1,,,,,,,,
306,31,18,1,1,1,1,,,,,,,,
307,0,18,1,1,1,1,,,,,,,,
307,1,18,1,1,1,1,,,,,,,,
307,2,14,1,1,1,1,,,,,,,,
307,3,0,1,1,1,1,,,,,,,,
307,4,0,1,1,1,1,,,,,,,,
307,5,0,1,1,1,1,,,,,,,,
307,6,0,1,1,1,1,,,,,,,,
307,7,0,1,1,1,1,,,,,,,,
307,8,0,1,1,1,1,,,,,,,,
307,9,0,1,1,1,1,,,,,,,,
307,10,0,1,1,1,1,,,,,,,,
307,11,0,1,1,1,1,,,,,,,,
307,12,0,1,1,1,1,,,,,,,,
307,13,0,1,1,1,1,,,,,,,,
307,14,0,1,1,1,1,,,,,,,,
307,15,0,1,1,1,1,,,,,,,,
307,16,0,1,1,1,1,,,,,,,,
307,17,0,1,1,1,1,,,,,,,,
307,18,0,1,1,1,1,,,,,,,,
307,19,0,1,1,1,1,,,,,,,,
307,20,0,1,1,1,1,,,,,,,,
307,21,0,1,1,1,1,,,,,,,,
307,22,0,1,1,1,1,,,,,,,,
307,23,0,1,1,1,1,,,,,,,,
307,24,0,1,1,1,1,,,,,,,,
307,25,0,1,1,1,1,,,,,,,,
307,26,0,1,1,1,1,,,,,,,,
307,27,0,1,1,1,1,,,,,,,,
307,28,0,1,1,1,1,,,,,,,,
307,29,13,1,1,1,1,,,,,,,,
307,30,18,1,1,1,1,,,,,,,,
307,31,18,1,1,1,1,,,,,,,,
308,0,18,1,1,1,1,,,,,,,,
308,1,18,1,1,1,1,,,,,,,,
308,2,14,1,1,1,1,,,,,,,,
308,3,0,1,1,1,1,,,,,,,,
308,4,0,1,1,1,1,,,,,,,,
308,5,0,1,1,1,1,,,,,,,,
308,6,0,1,1,1,1,,,,,,,,
308,7,0,1,1,1,1,,,,,,,,
308,8,0,1,1,1,1,,,,,,,,
308,9,0,1,1,1,1,,,,,,,,
308,10,0,1,1,1,1,,,,,,,,
308,11,0,1,1,1,1,,,,,,,,
308,12,0,1,1,1,1,,,,,,,,
308,13,0,1,1,1,1,,,,,,,,
308,14,0,1,1,1,1,,,,,,,,
308,15,0,1,1,1,1,,,,,,,,
308,16,0,1,1,1,1,,,,,,,,
308,17,0,1,1,1,1,,,,,,,,
308,18,0,1,1,1,1,,,,,,,,
308,19,0,1,1,1,1,,,,,,,,
308,20,0,1,1,1,1,,,,,,,,
308,21,0,1,1,1,1,,,,,,,,
308,22,0,1,1,1,1,,,,,,,,
308,23,0,1,1,1,1,,,,,,,,
308,24,0,1,1,1,1,,,,,,,,
308,25,0,1,1,1,1,,,,,,,,
308,26,0,1,1,1,1,,,,,,,,
308,27,0,1,1,1,1,,,,,,,,
308,28,0,1,1,1,1,,,,,,,,
308,29,13,1,1,1,1,,,,,,,,
308,30,18,1,1,1,1,,,,,,,,
308,31,18,1,1,1,1,,,,,,,,
309,0,18,1,1,1,1,,,,,,,,
309,1,18,1,1,1,1,,,,,,,,
309,2,14,1,1,1,1,,,,,,,,
309,3,0,1,1,1,1,,,,,,,,
309,4,0,1,1,1,1,,,,,,,,
309,5,0,1,1,1,1,,,,,,,,
309,6,0,1,1,1,1,,,,,,,,
309,7,0,1,1,1,1,,,,,,,,
309,8,0,1,1,1,1,,,,,,,,
309,9,0,1,1,1,1,,,,,,,,
309,10,0,1,1,1,1,,,,,,,,
309,11,0,1,1,1,1,,,,,,,,
309,12,0,1,1,1,1,,,,,,,,
309,13,0,1,1,1,1,,,,,,,,
309,14,0,1,1,1,1,,,,,,,,
309,15,0,1,1,1,1,,,,,,,,
309,16,0,1,1,1,1,,,,,,,,
309,17,0,1,1,1,1,,,,,,,,
309,18,0,1,1,1,1,,,,,,,,
309,19,0,1,1,1,1,,,,,,,,
309,20,0,1,1,1,1,,,,,,,,
309,21,0,1,1,1,1,,,,,,,,
309,22,0,1,1,1,1,,,,,,,,
309,23,0,1,1,1,1,,,,,,,,
309,24,0,1,1,1,1,,,,,,,,
309,25,0,1,1,1,1,,,,,,,,
309,26,0,1,1,1,1,,,,,,,,
309,27,0,1,1,1,1,,,,,,,,
309,28,0,1,1,1,1,,,,,,,,
309,29,13,1,1,1,1,,,,,,,,
309,30,18,1,1,1,1,,,,,,,,
309,31,18,1,1,1,1,,,,,,,,
310,0,18,1,1,1,1,,,,,,,,
310,1,18,1,1,1,1,,,,,,,,
310,2,14,1,1,1,1,,,,,,,,
310,3,0,1,1,1,1,,,,,,,,
310,4,0,1,1,1,1,,,,,,,,
310,5,0,1,1,1,1,,,,,,,,
310,6,0,1,1,1,1,,,,,,,,
310,7,0,1,1,1,1,,,,,,,,
310,8,0,1,1,1,1,,,,,,,,
310,9,0,1,1,1,1,,,,,,,,
310,10,0,1,1,1,1,,,,,,,,
310,11,0,1,1,1,1,,,,,,,,
310,12,0,1,1,1,1,,,,,,,,
310,13,0,1,1,1,1,,,,,,,,
310,14,0,1,1,1,1,,,,,,,,
310,15,0,1,1,1,1,,,,,,,,
310,16,0,1,1,1,1,,,,,,,,
310,17,0,1,1,1,1,,,,,,,,
310,18,0,1,1,1,1,,,,,,,,
310,19,0,1,1,1,1,,,,,,,,
310,20,0,1,1,1,1,,,,,,,,
310,21,0,1,1,1,1,,,,,,,,
310,22,0,1,1,1,1,,,,,,,,
310,23,0,1,1,1,1,,,,,,,,
310,24,0,1,1,1,1,,,,,,,,
310,25,0,1,1,1,1,,,,,,,,
310,26,0,1,1,1,1,,,,,,,,
310,27,0,1,1,1,1,,,,,,,,
310,28,0,1,1,1,1,,,,,,,,
310,29,13,1,1,1,1,,,,,,,,
310,30,18,1,1,1,1,,,,,,,,
310,31,18,1,1,1,1,,,,,,,,
311,0,18,1,1,1,1,,,,,,,,
311,1,18,1,1,1,1,,,,,,,,
311,2,14,1,1,1,1,,,,,,,,
311,3,0,1,1,1,1,,,,,,,,
311,4,0,1,1,1,1,,,,,,,,
311,5,0,1,1,1,1,,,,,,,,
311,6,0,1,1,1,1,,,,,,,,
311,7,0,1,1,1,1,,,,,,,,
311,8,0,1,1,1,1,,,,,,,,
311,9,0,1,1,1,1,,,,,,,,
311,10,0,1,1,1,1,,,,,,,,
311,11,0,1,1,1,1,,,,,,,,
311,12,0,1,1,1,1,,,,,,,,
311,13,0,1,1,1,1,,,,,,,,
311,14,0,1,1,1,1,,,,,,,,
311,15,0,1,1,1,1,,,,,,,,
311,16,0,1,1,1,1,,,,,,,,
311,17,0,1,1,1,1,,,,,,,,
311,18,0,1,1,1,1,,,,,,,,
311,19,0,1,1,1,1,,,,,,,,
311,20,0,1,1,1,1,,,,,,,,
311,21,0,1,1,1,1,,,,,,,,
311,22,0,1,1,1,1,,,,,,,,
311,23,0,1,1,1,1,,,,,,,,
311,24,0,1,1,1,1,,,,,,,,
311,25,0,1,1,1,1,,,,,,,,
311,26,0,1,1,1,1,,,,,,,,
311,27,0,1,1,1,1,,,,,,,,
311,28,0,1,1,1,1,,,,,,,,
311,29,13,1,1,1,1,,,,,,,,
311,30,18,1,1,1,1,,,,,,,,
311,31,18,1,1,1,1,,,,,,,,
312,0,18,1,1,1,1,,,,,,,,
312,1,18,1,1,1,1,,,,,,,,
312,2,14,1,1,1,1,,,,,,,,
312,3,0,1,1,1,1,,,,,,,,
312,4,0,1,1,1,1,,,,,,,,
312,5,0,1,1,1,1,,,,,,,,
312,6,0,1,1,1,1,,,,,,,,
312,7,0,1,1,1,1,,,,,,,,
312,8,0,1,1,1,1,,,,,,,,
312,9,0,1,1,1,1,,,,,,,,
312,10,0,1,1,1,1,,,,,,,,
312,11,0,1,1,1,1,,,,,,,,
312,12,0,1,1,1,1,,,,,,,,
312,13,0,1,1,1,1,,,,,,,,
312,14,0,1,1,1,1,,,,,,,,
312,15,0,1,1,1,1,,,,,,,,
312,16,0,1,1,1,1,,,,,,,,
312,17,0,1,1,1,1,,,,,,,,
312,18,0,1,1,1,1,,,,,,,,
312,19,0,1,1,1,1,,,,,,,,
312,20,0,1,1,1,1,,,,,,,,
312,21,0,1,1,1,1,,,,,,,,
312,22,0,1,1,1,1,,,,,,,,
312,23,0,1,1,1,1,,,,,,,,
312,24,0,1,1,1,1,,,,,,,,
312,25,0,1,1,1,1,,,,,,,,
312,26,0,1,1,1,1,,,,,,,,
312,27,0,1,1,1,1,,,,,,,,
312,28,0,1,1,1,1,,,,,,,,
312,29,13,1,1,1,1,,,,,,,,
312,30,18,1,1,1,1,,,,,,,,
312,31,18,1,1,1,1,,,,,,,,
313,0,18,1,1,1,1,,,,,,,,
313,1,18,1,1,1,1,,,,,,,,
313,2,14,1,1,1,1,,,,,,,,
313,3,0,1,1,1,1,,,,,,,,
313,4,0,1,1,1,1,,,,,,,,
313,5,0,1,1,1,1,,,,,,,,
313,6,0,1,1,1,1,,,,,,,,
313,7,0,1,1,1,1,,,,,,,,
313,8,0,1,1,1,1,,,,,,,,
313,9,0,1,1,1,1,,,,,,,,
313,10,0,1,1,1,1,,,,,,,,
313,11,0,1,1,1,1,,,,,,,,
313,12,0,1,1,1,1,,,,,,,,
313,13,0,1,1,1,1,,,,,,,,
313,14,0,1,1,1,1,,,,,,,,
313,15,0,1,1,1,1,,,,,,,,
313,16,0,1,1,1,1,,,,,,,,
313,17,0,1,1,1,1,,,,,,,,
313,18,0,1,1,1,1,,,,,,,,
313,19,0,1,1,1,1,,,,,,,,
313,20,0,1,1,1,1,,,,,,,,
313,21,0,1,1,1,1,,,,,,,,
313,22,0,1,1,1,1,,,,,,,,
313,23,0,1,1,1,1,,,,,,,,
313,24,0,1,1,1,1,,,,,,,,
313,25,0,1,1,1,1,,,,,,,,
313,26,0,1,1,1,1,,,,,,,,
313,27,0,1,1,1,1,,,,,,,,
313,28,0,1,1,1,1,,,,,,,,
313,29,13,1,1,1,1,,,,,,,,
313,30,18,1,1,1,1,,,,,,,,
313,31,18,1,1,1,1,,,,,,,,
314,0,18,1,1,1,1,,,,,,,,
314,1,18,1,1,1,1,,,,,,,,
314,2,14,1,1,1,1,,,,,,,,
314,3,0,1,1,1,1,,,,,,,,
314,4,0,1,1,1,1,,,,,,,,
314,5,0,1,1,1,1,,,,,,,,
314,6,0,1,1,1,1,,,,,,,,
314,7,0,1,1,1,1,,,,,,,,
314,8,0,1,1,1,1,,,,,,,,
314,9,0,1,1,1,1,,,,,,,,
314,10,0,1,1,1,1,,,,,,,,
314,11,0,1,1,1,1,,,,,,,,
314,12,0,1,1,1,1,,,,,,,,
314,13,0,1,1,1,1,,,,,,,,
314,14,0,1,1,1,1,,,,,,,,
314,15,0,1,1,1,1,,,,,,,,
314,16,0,1,1,1,1,,,,,,,,
314,17,0,1,1,1,1,,,,,,,,
314,18,0,1,1,1,1,,,,,,,,
314,19,0,1,1,1,1,,,,,,,,
314,20,0,1,1,1,1,,,,,,,,
314,21,0,1,1,1,1,,,,,,,,
314,22,0,1,1,1,1,,,,,,,,
314,23,0,1,1,1,1,,,,,,,,
314,24,0,1,1,1,1,,,,,,,,
314,25,0,1,1,1,1,,,,,,,,
314,26,0,1,1,1,1,,,,,,,,
314,27,0,1,1,1,1,,,,,,,,
314,28,0,1,1,1,1,,,,,,,,
314,29,13,1,1,1,1,,,,,,,,
314,30,18,1,1,1,1,,,,,,,,
314,31,18,1,1,1,1,,,,,,,,
315,0,18,1,1,1,1,,,,,,,,
315,1,18,1,1,1,1,,,,,,,,
