I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0
461,34,1600,700,0.0005,0.0005,100000,1,0,1000000,5000000,0,0,0.0559999
I,j,type,r_1,r_2,x_1,x_2,,,,,,,
374,14,0,1,1,1,1,,,,,,,
374,15,0,1,1,1,1,,,,,,,
374,16,0,1,1,1,1,,,,,,,
374,17,0,1,1,1,1,,,,,,,
374,18,0,1,1,1,1,,,,,,,
374,19,0,1,1,1,1,,,,,,,
374,20,0,1,1,1,1,,,,,,,
374,21,0,1,1,1,1,,,,,,,
374,22,0,1,1,1,1,,,,,,,
374,23,0,1,1,1,1,,,,,,,
374,24,0,1,1,1,1,,,,,,,
374,25,0,1,1,1,1,,,,,,,
374,26,0,1,1,1,1,,,,,,,
374,27,0,1,1,1,1,,,,,,,
374,28,0,1,1,1,1,,,,,,,
374,29,13,1,1,1,1,,,,,,,
374,30,18,1,1,1,1,,,,,,,
374,31,18,1,1,1,1,,,,,,,
374,32,18,1,1,1,1,,,,,,,
374,33,18,1,1,1,1,,,,,,,
375,0,18,1,1,1,1,,,,,,,
375,1,18,1,1,1,1,,,,,,,
375,2,14,1,1,1,1,,,,,,,
375,3,0,1,1,1,1,,,,,,,
375,4,0,1,1,1,1,,,,,,,
375,5,0,1,1,1,1,,,,,,,
375,6,0,1,1,1,1,,,,,,,
375,7,0,1,1,1,1,,,,,,,
375,8,0,1,1,1,1,,,,,,,
375,9,0,1,1,1,1,,,,,,,
375,10,0,1,1,1,1,,,,,,,
375,11,0,1,1,1,1,,,,,,,
375,12,0,1,1,1,1,,,,,,,
375,13,0,1,1,1,1,,,,,,,
375,14,0,1,1,1,1,,,,,,,
375,15,0,1,1,1,1,,,,,,,
375,16,0,1,1,1,1,,,,,,,
375,17,0,1,1,1,1,,,,,,,
375,18,0,1,1,1,1,,,,,,,
375,19,0,1,1,1,1,,,,,,,
375,20,0,1,1,1,1,,,,,,,
375,21,0,1,1,1,1,,,,,,,
375,22,0,1,1,1,1,,,,,,,
375,23,0,1,1,1,1,,,,,,,
375,24,0,1,1,1,1,,,,,,,
375,25,0,1,1,1,1,,,,,,,
375,26,0,1,1,1,1,,,,,,,
375,27,0,1,1,1,1,,,,,,,
375,28,0,1,1,1,1,,,,,,,
375,29,13,1,1,1,1,,,,,,,
375,30,18,1,1,1,1,,,,,,,
375,31,18,1,1,1,1,,,,,,,
375,32,18,1,1,1,1,,,,,,,
375,33,18,1,1,1,1,,,,,,,
376,0,18,1,1,1,1,,,,,,,
376,1,18,1,1,1,1,,,,,,,
376,2,14,1,1,1,1,,,,,,,
376,3,0,1,1,1,1,,,,,,,
376,4,0,1,1,1,1,,,,,,,
376,5,0,1,1,1,1,,,,,,,
376,6,0,1,1,1,1,,,,,,,
376,7,0,1,1,1,1,,,,,,,
376,8,0,1,1,1,1,,,,,,,
376,9,0,1,1,1,1,,,,,,,
376,10,0,1,1,1,1,,,,,,,
376,11,0,1,1,1,1,,,,,,,
376,12,0,1,1,1,1,,,,,,,
376,13,0,1,1,1,1,,,,,,,
376,14,0,1,1,1,1,,,,,,,
376,15,0,1,1,1,1,,,,,,,
376,16,0,1,1,1,1,,,,,,,
376,17,0,1,1,1,1,,,,,,,
376,18,0,1,1,1,1,,,,,,,
376,19,0,1,1,1,1,,,,,,,
376,20,0,1,1,1,1,,,,,,,
376,21,0,1,1,1,1,,,,,,,
376,22,0,1,1,1,1,,,,,,,
376,23,0,1,1,1,1,,,,,,,
376,24,0,1,1,1,1,,,,,,,
376,25,0,1,1,1,1,,,,,,,
376,26,0,1,1,1,1,,,,,,,
376,27,0,1,1,1,1,,,,,,,
376,28,0,1,1,1,1,,,,,,,
376,29,13,1,1,1,1,,,,,,,
376,30,18,1,1,1,1,,,,,,,
376,31,18,1,1,1,1,,,,,,,
376,32,18,1,1,1,1,,,,,,,
376,33,18,1,1,1,1,,,,,,,
377,0,18,1,1,1,1,,,,,,,
377,1,18,1,1,1,1,,,,,,,
377,2,14,1,1,1,1,,,,,,,
377,3,0,1,1,1,1,,,,,,,
377,4,0,1,1,1,1,,,,,,,
377,5,0,1,1,1,1,,,,,,,
377,6,0,1,1,1,1,,,,,,,
377,7,0,1,1,1,1,,,,,,,
377,8,0,1,1,1,1,,,,,,,
377,9,0,1,1,1,1,,,,,,,
377,10,0,1,1,1,1,,,,,,,
377,11,0,1,1,1,1,,,,,,,
377,12,0,1,1,1,1,,,,,,,
377,13,0,1,1,1,1,,,,,,,
377,14,0,1,1,1,1,,,,,,,
377,15,0,1,1,1,1,,,,,,,
377,16,0,1,1,1,1,,,,,,,
377,17,0,1,1,1,1,,,,,,,
377,18,0,1,1,1,1,,,,,,,
377,19,0,1,1,1,1,,,,,,,
377,20,0,1,1,1,1,,,,,,,
377,21,0,1,1,1,1,,,,,,,
377,22,0,1,1,1,1,,,,,,,
377,23,0,1,1,1,1,,,,,,,
377,24,0,1,1,1,1,,,,,,,
377,25,0,1,1,1,1,,,,,,,
377,26,0,1,1,1,1,,,,,,,
377,27,0,1,1,1,1,,,,,,,
377,28,0,1,1,1,1,,,,,,,
377,29,13,1,1,1,1,,,,,,,
377,30,18,1,1,1,1,,,,,,,
377,31,18,1,1,1,1,,,,,,,
377,32,18,1,1,1,1,,,,,,,
377,33,18,1,1,1,1,,,,,,,
378,0,18,1,1,1,1,,,,,,,
378,1,18,1,1,1,1,,,,,,,
378,2,14,1,1,1,1,,,,,,,
378,3,0,1,1,1,1,,,,,,,
378,4,0,1,1,1,1,,,,,,,
378,5,0,1,1,1,1,,,,,,,
378,6,0,1,1,1,1,,,,,,,
378,7,0,1,1,1,1,,,,,,,
378,8,0,1,1,1,1,,,,,,,
378,9,0,1,1,1,1,,,,,,,
378,10,0,1,1,1,1,,,,,,,
378,11,0,1,1,1,1,,,,,,,
378,12,0,1,1,1,1,,,,,,,
378,13,0,1,1,1,1,,,,,,,
378,14,0,1,1,1,1,,,,,,,
378,15,0,1,1,1,1,,,,,,,
378,16,0,1,1,1,1,,,,,,,
378,17,0,1,1,1,1,,,,,,,
378,18,0,1,1,1,1,,,,,,,
378,19,0,1,1,1,1,,,,,,,
378,20,0,1,1,1,1,,,,,,,
378,21,0,1,1,1,1,,,,,,,
378,22,0,1,1,1,1,,,,,,,
378,23,0,1,1,1,1,,,,,,,
378,24,0,1,1,1,1,,,,,,,
378,25,0,1,1,1,1,,,,,,,
378,26,0,1,1,1,1,,,,,,,
378,27,0,1,1,1,1,,,,,,,
378,28,0,1,1,1,1,,,,,,,
378,29,13,1,1,1,1,,,,,,,
378,30,18,1,1,1,1,,,,,,,
378,31,18,1,1,1,1,,,,,,,
378,32,18,1,1,1,1,,,,,,,
378,33,18,1,1,1,1,,,,,,,
379,0,18,1,1,1,1,,,,,,,
379,1,18,1,1,1,1,,,,,,,
379,2,14,1,1,1,1,,,,,,,
379,3,0,1,1,1,1,,,,,,,
379,4,0,1,1,1,1,,,,,,,
379,5,0,1,1,1,1,,,,,,,
379,6,0,1,1,1,1,,,,,,,
379,7,0,1,1,1,1,,,,,,,
379,8,0,1,1,1,1,,,,,,,
379,9,0,1,1,1,1,,,,,,,
379,10,0,1,1,1,1,,,,,,,
379,11,0,1,1,1,1,,,,,,,
379,12,0,1,1,1,1,,,,,,,
379,13,0,1,1,1,1,,,,,,,
379,14,0,1,1,1,1,,,,,,,
379,15,0,1,1,1,1,,,,,,,
379,16,0,1,1,1,1,,,,,,,
379,17,0,1,1,1,1,,,,,,,
379,18,0,1,1,1,1,,,,,,,
379,19,0,1,1,1,1,,,,,,,
379,20,0,1,1,1,1,,,,,,,
379,21,0,1,1,1,1,,,,,,,
379,22,0,1,1,1,1,,,,,,,
379,23,0,1,1,1,1,,,,,,,
379,24,0,1,1,1,1,,,,,,,
379,25,0,1,1,1,1,,,,,,,
379,26,0,1,1,1,1,,,,,,,
379,27,0,1,1,1,1,,,,,,,
379,28,0,1,1,1,1,,,,,,,
379,29,13,1,1,1,1,,,,,,,
379,30,18,1,1,1,1,,,,,,,
379,31,18,1,1,1,1,,,,,,,
379,32,18,1,1,1,1,,,,,,,
379,33,18,1,1,1,1,,,,,,,
380,0,18,1,1,1,1,,,,,,,
380,1,18,1,1,1,1,,,,,,,
380,2,14,1,1,1,1,,,,,,,
380,3,0,1,1,1,1,,,,,,,
380,4,0,1,1,1,1,,,,,,,
380,5,0,1,1,1,1,,,,,,,
380,6,0,1,1,1,1,,,,,,,
380,7,0,1,1,1,1,,,,,,,
380,8,0,1,1,1,1,,,,,,,
380,9,0,1,1,1,1,,,,,,,
380,10,0,1,1,1,1,,,,,,,
380,11,0,1,1,1,1,,,,,,,
380,12,0,1,1,1,1,,,,,,,
380,13,0,1,1,1,1,,,,,,,
380,14,0,1,1,1,1,,,,,,,
380,15,0,1,1,1,1,,,,,,,
380,16,0,1,1,1,1,,,,,,,
380,17,0,1,1,1,1,,,,,,,
380,18,0,1,1,1,1,,,,,,,
380,19,0,1,1,1,1,,,,,,,
380,20,0,1,1,1,1,,,,,,,
380,21,0,1,1,1,1,,,,,,,
380,22,0,1,1,1,1,,,,,,,
380,23,0,1,1,1,1,,,,,,,
380,24,0,1,1,1,1,,,,,,,
380,25,0,1,1,1,1,,,,,,,
380,26,0,1,1,1,1,,,,,,,
380,27,0,1,1,1,1,,,,,,,
380,28,0,1,1,1,1,,,,,,,
380,29,13,1,1,1,1,,,,,,,
380,30,18,1,1,1,1,,,,,,,
380,31,18,1,1,1,1,,,,,,,
380,32,18,1,1,1,1,,,,,,,
380,33,18,1,1,1,1,,,,,,,
381,0,18,1,1,1,1,,,,,,,
381,1,18,1,1,1,1,,,,,,,
381,2,14,1,1,1,1,,,,,,,
381,3,0,1,1,1,1,,,,,,,
381,4,0,1,1,1,1,,,,,,,
381,5,0,1,1,1,1,,,,,,,
381,6,0,1,1,1,1,,,,,,,
381,7,0,1,1,1,1,,,,,,,
381,8,0,1,1,1,1,,,,,,,
381,9,0,1,1,1,1,,,,,,,
381,10,0,1,1,1,1,,,,,,,
381,11,0,1,1,1,1,,,,,,,
381,12,0,1,1,1,1,,,,,,,
381,13,0,1,1,1,1,,,,,,,
381,14,0,1,1,1,1,,,,,,,
381,15,0,1,1,1,1,,,,,,,
381,16,0,1,1,1,1,,,,,,,
381,17,0,1,1,1,1,,,,,,,
381,18,0,1,1,1,1,,,,,,,
381,19,0,1,1,1,1,,,,,,,
381,20,0,1,1,1,1,,,,,,,
381,21,0,1,1,1,1,,,,,,,
381,22,0,1,1,1,1,,,,,,,
381,23,0,1,1,1,1,,,,,,,
381,24,0,1,1,1,1,,,,,,,
381,25,0,1,1,1,1,,,,,,,
381,26,0,1,1,1,1,,,,,,,
381,27,0,1,1,1,1,,,,,,,
381,28,0,1,1,1,1,,,,,,,
381,29,13,1,1,1,1,,,,,,,
381,30,18,1,1,1,1,,,,,,,
381,31,18,1,1,1,1,,,,,,,
381,32,18,1,1,1,1,,,,,,,
381,33,18,1,1,1,1,,,,,,,
382,0,18,1,1,1,1,,,,,,,
382,1,18,1,1,1,1,,,,,,,
382,2,14,1,1,1,1,,,,,,,
382,3,0,1,1,1,1,,,,,,,
382,4,0,1,1,1,1,,,,,,,
382,5,0,1,1,1,1,,,,,,,
382,6,0,1,1,1,1,,,,,,,
382,7,0,1,1,1,1,,,,,,,
382,8,0,1,1,1,1,,,,,,,
382,9,0,1,1,1,1,,,,,,,
382,10,0,1,1,1,1,,,,,,,
382,11,0,1,1,1,1,,,,,,,
382,12,0,1,1,1,1,,,,,,,
382,13,0,1,1,1,1,,,,,,,
382,14,0,1,1,1,1,,,,,,,
382,15,0,1,1,1,1,,,,,,,
382,16,0,1,1,1,1,,,,,,,
382,17,0,1,1,1,1,,,,,,,
382,18,0,1,1,1,1,,,,,,,
382,19,0,1,1,1,1,,,,,,,
382,20,0,1,1,1,1,,,,,,,
382,21,0,1,1,1,1,,,,,,,
382,22,0,1,1,1,1,,,,,,,
382,23,0,1,1,1,1,,,,,,,
382,24,0,1,1,1,1,,,,,,,
382,25,0,1,1,1,1,,,,,,,
382,26,0,1,1,1,1,,,,,,,
382,27,0,1,1,1,1,,,,,,,
382,28,0,1,1,1,1,,,,,,,
382,29,13,1,1,1,1,,,,,,,
382,30,18,1,1,1,1,,,,,,,
382,31,18,1,1,1,1,,,,,,,
382,32,18,1,1,1,1,,,,,,,
382,33,18,1,1,1,1,,,,,,,
383,0,18,1,1,1,1,,,,,,,
383,1,18,1,1,1,1,,,,,,,
383,2,14,1,1,1,1,,,,,,,
383,3,0,1,1,1,1,,,,,,,
383,4,0,1,1,1,1,,,,,,,
383,5,0,1,1,1,1,,,,,,,
383,6,0,1,1,1,1,,,,,,,
383,7,0,1,1,1,1,,,,,,,
383,8,0,1,1,1,1,,,,,,,
383,9,0,1,1,1,1,,,,,,,
383,10,0,1,1,1,1,,,,,,,
383,11,0,1,1,1,1,,,,,,,
383,12,0,1,1,1,1,,,,,,,
383,13,0,1,1,1,1,,,,,,,
383,14,0,1,1,1,1,,,,,,,
383,15,0,1,1,1,1,,,,,,,
383,16,0,1,1,1,1,,,,,,,
383,17,0,1,1,1,1,,,,,,,
383,18,0,1,1,1,1,,,,,,,
383,19,0,1,1,1,1,,,,,,,
383,20,0,1,1,1,1,,,,,,,
383,21,0,1,1,1,1,,,,,,,
383,22,0,1,1,1,1,,,,,,,
383,23,0,1,1,1,1,,,,,,,
383,24,0,1,1,1,1,,,,,,,
383,25,0,1,1,1,1,,,,,,,
383,26,0,1,1,1,1,,,,,,,
383,27,0,1,1,1,1,,,,,,,
383,28,0,1,1,1,1,,,,,,,
383,29,13,1,1,1,1,,,,,,,
383,30,18,1,1,1,1,,,,,,,
383,31,18,1,1,1,1,,,,,,,
383,32,18,1,1,1,1,,,,,,,
383,33,18,1,1,1,1,,,,,,,
384,0,18,1,1,1,1,,,,,,,
384,1,18,1,1,1,1,,,,,,,
384,2,14,1,1,1,1,,,,,,,
384,3,0,1,1,1,1,,,,,,,
384,4,0,1,1,1,1,,,,,,,
384,5,0,1,1,1,1,,,,,,,
384,6,0,1,1,1,1,,,,,,,
384,7,0,1,1,1,1,,,,,,,
384,8,0,1,1,1,1,,,,,,,
384,9,0,1,1,1,1,,,,,,,
384,10,0,1,1,1,1,,,,,,,
384,11,0,1,1,1,1,,,,,,,
384,12,0,1,1,1,1,,,,,,,
384,13,0,1,1,1,1,,,,,,,
384,14,0,1,1,1,1,,,,,,,
384,15,0,1,1,1,1,,,,,,,
384,16,0,1,1,1,1,,,,,,,
384,17,0,1,1,1,1,,,,,,,
384,18,0,1,1,1,1,,,,,,,
384,19,0,1,1,1,1,,,,,,,
384,20,0,1,1,1,1,,,,,,,
384,21,0,1,1,1,1,,,,,,,
384,22,0,1,1,1,1,,,,,,,
384,23,0,1,1,1,1,,,,,,,
384,24,0,1,1,1,1,,,,,,,
384,25,0,1,1,1,1,,,,,,,
384,26,0,1,1,1,1,,,,,,,
384,27,0,1,1,1,1,,,,,,,
384,28,0,1,1,1,1,,,,,,,
384,29,13,1,1,1,1,,,,,,,
384,30,18,1,1,1,1,,,,,,,
384,31,18,1,1,1,1,,,,,,,
384,32,18,1,1,1,1,,,,,,,
384,33,18,1,1,1,1,,,,,,,
385,0,18,1,1,1,1,,,,,,,
385,1,18,1,1,1,1,,,,,,,
385,2,14,1,1,1,1,,,,,,,
385,3,0,1,1,1,1,,,,,,,
385,4,0,1,1,1,1,,,,,,,
385,5,0,1,1,1,1,,,,,,,
385,6,0,1,1,1,1,,,,,,,
385,7,0,1,1,1,1,,,,,,,
385,8,0,1,1,1,1,,,,,,,
385,9,0,1,1,1,1,,,,,,,
385,10,0,1,1,1,1,,,,,,,
385,11,0,1,1,1,1,,,,,,,
385,12,0,1,1,1,1,,,,,,,
385,13,0,1,1,1,1,,,,,,,
385,14,0,1,1,1,1,,,,,,,
385,15,0,1,1,1,1,,,,,,,
385,16,0,1,1,1,1,,,,,,,
385,17,0,1,1,1,1,,,,,,,
385,18,0,1,1,1,1,,,,,,,
385,19,0,1,1,1,1,,,,,,,
385,20,0,1,1,1,1,,,,,,,
385,21,0,1,1,1,1,,,,,,,
385,22,0,1,1,1,1,,,,,,,
385,23,0,1,1,1,1,,,,,,,
385,24,0,1,1,1,1,,,,,,,
385,25,0,1,1,1,1,,,,,,,
385,26,0,1,1,1,1,,,,,,,
385,27,0,1,1,1,1,,,,,,,
385,28,0,1,1,1,1,,,,,,,
385,29,13,1,1,1,1,,,,,,,
385,30,18,1,1,1,1,,,,,,,
385,31,18,1,1,1,1,,,,,,,
385,32,18,1,1,1,1,,,,,,,
385,33,18,1,1,1,1,,,,,,,
386,0,18,1,1,1,1,,,,,,,
386,1,18,1,1,1,1,,,,,,,
386,2,14,1,1,1,1,,,,,,,
386,3,0,1,1,1,1,,,,,,,
386,4,0,1,1,1,1,,,,,,,
386,5,0,1,1,1,1,,,,,,,
386,6,0,1,1,1,1,,,,,,,
386,7,0,1,1,1,1,,,,,,,
386,8,0,1,1,1,1,,,,,,,
386,9,0,1,1,1,1,,,,,,,
386,10,0,1,1,1,1,,,,,,,
386,11,0,1,1,1,1,,,,,,,
386,12,0,1,1,1,1,,,,,,,
386,13,0,1,1,1,1,,,,,,,
386,14,0,1,1,1,1,,,,,,,
386,15,0,1,1,1,1,,,,,,,
386,16,0,1,1,1,1,,,,,,,
386,17,0,1,1,1,1,,,,,,,
386,18,0,1,1,1,1,,,,,,,
386,19,0,1,1,1,1,,,,,,,
386,20,0,1,1,1,1,,,,,,,
386,21,0,1,1,1,1,,,,,,,
386,22,0,1,1,1,1,,,,,,,
386,23,0,1,1,1,1,,,,,,,
386,24,0,1,1,1,1,,,,,,,
386,25,0,1,1,1,1,,,,,,,
386,26,0,1,1,1,1,,,,,,,
386,27,0,1,1,1,1,,,,,,,
386,28,0,1,1,1,1,,,,,,,
386,29,13,1,1,1,1,,,,,,,
386,30,18,1,1,1,1,,,,,,,
386,31,18,1,1,1,1,,,,,,,
386,32,18,1,1,1,1,,,,,,,
386,33,18,1,1,1,1,,,,,,,
387,0,18,1,1,1,1,,,,,,,
387,1,18,1,1,1,1,,,,,,,
387,2,14,1,1,1,1,,,,,,,
387,3,0,1,1,1,1,,,,,,,
387,4,0,1,1,1,1,,,,,,,
387,5,0,1,1,1,1,,,,,,,
387,6,0,1,1,1,1,,,,,,,
387,7,0,1,1,1,1,,,,,,,
387,8,0,1,1,1,1,,,,,,,
387,9,0,1,1,1,1,,,,,,,
387,10,0,1,1,1,1,,,,,,,
387,11,0,1,1,1,1,,,,,,,
387,12,0,1,1,1,1,,,,,,,
387,13,0,1,1,1,1,,,,,,,
387,14,0,1,1,1,1,,,,,,,
387,15,0,1,1,1,1,,,,,,,
387,16,0,1,1,1,1,,,,,,,
387,17,0,1,1,1,1,,,,,,,
387,18,0,1,1,1,1,,,,,,,
387,19,0,1,1,1,1,,,,,,,
387,20,0,1,1,1,1,,,,,,,
387,21,0,1,1,1,1,,,,,,,
387,22,0,1,1,1,1,,,,,,,
387,23,0,1,1,1,1,,,,,,,
387,24,0,1,1,1,1,,,,,,,
387,25,0,1,1,1,1,,,,,,,
387,26,0,1,1,1,1,,,,,,,
387,27,0,1,1,1,1,,,,,,,
387,28,0,1,1,1,1,,,,,,,
387,29,13,1,1,1,1,,,,,,,
387,30,18,1,1,1,1,,,,,,,
387,31,18,1,1,1,1,,,,,,,
387,32,18,1,1,1,1,,,,,,,
387,33,18,1,1,1,1,,,,,,,
388,0,18,1,1,1,1,,,,,,,
388,1,18,1,1,1,1,,,,,,,
388,2,14,1,1,1,1,,,,,,,
388,3,0,1,1,1,1,,,,,,,
388,4,0,1,1,1,1,,,,,,,
388,5,0,1,1,1,1,,,,,,,
388,6,0,1,1,1,1,,,,,,,
388,7,0,1,1,1,1,,,,,,,
388,8,0,1,1,1,1,,,,,,,
388,9,0,1,1,1,1,,,,,,,
388,10,0,1,1,1,1,,,,,,,
388,11,0,1,1,1,1,,,,,,,
388,12,0,1,1,1,1,,,,,,,
388,13,0,1,1,1,1,,,,,,,
388,14,0,1,1,1,1,,,,,,,
388,15,0,1,1,1,1,,,,,,,
388,16,0,1,1,1,1,,,,,,,
388,17,0,1,1,1,1,,,,,,,
388,18,0,1,1,1,1,,,,,,,
388,19,0,1,1,1,1,,,,,,,
388,20,0,1,1,1,1,,,,,,,
388,21,0,1,1,1,1,,,,,,,
388,22,0,1,1,1,1,,,,,,,
388,23,0,1,1,1,1,,,,,,,
388,24,0,1,1,1,1,,,,,,,
388,25,0,1,1,1,1,,,,,,,
388,26,0,1,1,1,1,,,,,,,
388,27,0,1,1,1,1,,,,,,,
388,28,0,1,1,1,1,,,,,,,
388,29,13,1,1,1,1,,,,,,,
388,30,18,1,1,1,1,,,,,,,
388,31,18,1,1,1,1,,,,,,,
388,32,18,1,1,1,1,,,,,,,
388,33,18,1,1,1,1,,,,,,,
389,0,18,1,1,1,1,,,,,,,
389,1,18,1,1,1,1,,,,,,,
389,2,14,1,1,1,1,,,,,,,
389,3,0,1,1,1,1,,,,,,,
389,4,0,1,1,1,1,,,,,,,
389,5,0,1,1,1,1,,,,,,,
389,6,0,1,1,1,1,,,,,,,
389,7,0,1,1,1,1,,,,,,,
389,8,0,1,1,1,1,,,,,,,
389,9,0,1,1,1,1,,,,,,,
389,10,0,1,1,1,1,,,,,,,
389,11,0,1,1,1,1,,,,,,,
389,12,0,1,1,1,1,,,,,,,
389,13,0,1,1,1,1,,,,,,,
389,14,0,1,1,1,1,,,,,,,
389,15,0,1,1,1,1,,,,,,,
389,16,0,1,1,1,1,,,,,,,
389,17,0,1,1,1,1,,,,,,,
389,18,0,1,1,1,1,,,,,,,
389,19,0,1,1,1,1,,,,,,,
389,20,0,1,1,1,1,,,,,,,
389,21,0,1,1,1,1,,,,,,,
389,22,0,1,1,1,1,,,,,,,
389,23,0,1,1,1,1,,,,,,,
389,24,0,1,1,1,1,,,,,,,
389,25,0,1,1,1,1,,,,,,,
389,26,0,1,1,1,1,,,,,,,
389,27,0,1,1,1,1,,,,,,,
389,28,0,1,1,1,1,,,,,,,
389,29,13,1,1,1,1,,,,,,,
389,30,18,1,1,1,1,,,,,,,
389,31,18,1,1,1,1,,,,,,,
389,32,18,1,1,1,1,,,,,,,
389,33,18,1,1,1,1,,,,,,,
390,0,18,1,1,1,1,,,,,,,
390,1,18,1,1,1,1,,,,,,,
390,2,14,1,1,1,1,,,,,,,
390,3,0,1,1,1,1,,,,,,,
390,4,0,1,1,1,1,,,,,,,
390,5,0,1,1,1,1,,,,,,,
390,6,0,1,1,1,1,,,,,,,
390,7,0,1,1,1,1,,,,,,,
390,8,0,1,1,1,1,,,,,,,
390,9,0,1,1,1,1,,,,,,,
390,10,0,1,1,1,1,,,,,,,
390,11,0,1,1,1,1,,,,,,,
390,12,0,1,1,1,1,,,,,,,
390,13,0,1,1,1,1,,,,,,,
390,14,0,1,1,1,1,,,,,,,
390,15,0,1,1,1,1,,,,,,,
390,16,0,1,1,1,1,,,,,,,
390,17,0,1,1,1,1,,,,,,,
390,18,0,1,1,1,1,,,,,,,
390,19,0,1,1,1,1,,,,,,,
390,20,0,1,1,1,1,,,,,,,
390,21,0,1,1,1,1,,,,,,,
390,22,0,1,1,1,1,,,,,,,
390,23,0,1,1,1,1,,,,,,,
390,24,0,1,1,1,1,,,,,,,
390,25,0,1,1,1,1,,,,,,,
390,26,0,1,1,1,1,,,,,,,
390,27,0,1,1,1,1,,,,,,,
390,28,0,1,1,1,1,,,,,,,
390,29,13,1,1,1,1,,,,,,,
390,30,18,1,1,1,1,,,,,,,
390,31,18,1,1,1,1,,,,,,,
390,32,18,1,1,1,1,,,,,,,
390,33,18,1,1,1,1,,,,,,,
391,0,18,1,1,1,1,,,,,,,
391,1,18,1,1,1,1,,,,,,,
391,2,14,1,1,1,1,,,,,,,
391,3,0,1,1,1,1,,,,,,,
391,4,0,1,1,1,1,,,,,,,
391,5,0,1,1,1,1,,,,,,,
391,6,0,1,1,1,1,,,,,,,
391,7,0,1,1,1,1,,,,,,,
391,8,0,1,1,1,1,,,,,,,
391,9,0,1,1,1,1,,,,,,,
391,10,0,1,1,1,1,,,,,,,
391,11,0,1,1,1,1,,,,,,,
391,12,0,1,1,1,1,,,,,,,
391,13,0,1,1,1,1,,,,,,,
391,14,0,1,1,1,1,,,,,,,
391,15,0,1,1,1,1,,,,,,,
391,16,0,1,1,1,1,,,,,,,
391,17,0,1,1,1,1,,,,,,,
391,18,0,1,1,1,1,,,,,,,
391,19,0,1,1,1,1,,,,,,,
391,20,0,1,1,1,1,,,,,,,
391,21,0,1,1,1,1,,,,,,,
391,22,0,1,1,1,1,,,,,,,
391,23,0,1,1,1,1,,,,,,,
391,24,0,1,1,1,1,,,,,,,
391,25,0,1,1,1,1,,,,,,,
391,26,0,1,1,1,1,,,,,,,
391,27,0,1,1,1,1,,,,,,,
391,28,0,1,1,1,1,,,,,,,
391,29,13,1,1,1,1,,,,,,,
391,30,18,1,1,1,1,,,,,,,
391,31,18,1,1,1,1,,,,,,,
391,32,18,1,1,1,1,,,,,,,
391,33,18,1,1,1,1,,,,,,,
392,0,18,1,1,1,1,,,,,,,
392,1,18,1,1,1,1,,,,,,,
392,2,14,1,1,1,1,,,,,,,
392,3,0,1,1,1,1,,,,,,,
392,4,0,1,1,1,1,,,,,,,
392,5,0,1,1,1,1,,,,,,,
392,6,0,1,1,1,1,,,,,,,
392,7,0,1,1,1,1,,,,,,,
392,8,0,1,1,1,1,,,,,,,
392,9,0,1,1,1,1,,,,,,,
392,10,0,1,1,1,1,,,,,,,
392,11,0,1,1,1,1,,,,,,,
392,12,0,1,1,1,1,,,,,,,
392,13,0,1,1,1,1,,,,,,,
392,14,0,1,1,1,1,,,,,,,
392,15,0,1,1,1,1,,,,,,,
392,16,0,1,1,1,1,,,,,,,
392,17,0,1,1,1,1,,,,,,,
392,18,0,1,1,1,1,,,,,,,
392,19,0,1,1,1,1,,,,,,,
392,20,0,1,1,1,1,,,,,,,
392,21,0,1,1,1,1,,,,,,,
392,22,0,1,1,1,1,,,,,,,
392,23,0,1,1,1,1,,,,,,,
392,24,0,1,1,1,1,,,,,,,
392,25,0,1,1,1,1,,,,,,,
392,26,0,1,1,1,1,,,,,,,
392,27,0,1,1,1,1,,,,,,,
392,28,0,1,1,1,1,,,,,,,
392,29,13,1,1,1,1,,,,,,,
392,30,18,1,1,1,1,,,,,,,
392,31,18,1,1,1,1,,,,,,,
392,32,18,1,1,1,1,,,,,,,
392,33,18,1,1,1,1,,,,,,,
393,0,18,1,1,1,1,,,,,,,
393,1,18,1,1,1,1,,,,,,,
393,2,14,1,1,1,1,,,,,,,
393,3,0,1,1,1,1,,,,,,,
393,4,0,1,1,1,1,,,,,,,
393,5,0,1,1,1,1,,,,,,,
393,6,0,1,1,1,1,,,,,,,
393,7,0,1,1,1,1,,,,,,,
393,8,0,1,1,1,1,,,,,,,
393,9,0,1,1,1,1,,,,,,,
393,10,0,1,1,1,1,,,,,,,
393,11,0,1,1,1,1,,,,,,,
393,12,0,1,1,1,1,,,,,,,
393,13,0,1,1,1,1,,,,,,,
393,14,0,1,1,1,1,,,,,,,
393,15,0,1,1,1,1,,,,,,,
393,16,0,1,1,1,1,,,,,,,
393,17,0,1,1,1,1,,,,,,,
393,18,0,1,1,1,1,,,,,,,
393,19,0,1,1,1,1,,,,,,,
393,20,0,1,1,1,1,,,,,,,
393,21,0,1,1,1,1,,,,,,,
393,22,0,1,1,1,1,,,,,,,
393,23,0,1,1,1,1,,,,,,,
393,24,0,1,1,1,1,,,,,,,
393,25,0,1,1,1,1,,,,,,,
393,26,0,1,1,1,1,,,,,,,
393,27,0,1,1,1,1,,,,,,,
